SEX,AGER,EDUR,DEM02A,DEM02B,DEM02C,DEM02D,DEM02E,DEM02F,DEM02G,vahy,vlna
1,6,3,4,4,2,3,1,2,2,.32087248202718,26
1,6,4,3,3,3,3,2,2,5,.303001839521044,26
2,4,3,4,5,1,5,5,5,5,.342015110421611,26
2,4,3,3,3,2,3,2,2,2,.892007696467466,26
2,4,3,5,5,5,2,2,5,5,1.89230519316313,26
2,6,2,3,5,1,5,3,5,5,.301474557397609,26
2,6,2,3,3,2,1,3,3,3,.301474557397609,26
2,6,2,4,3,1,1,3,4,3,.322004755412039,26
2,6,2,4,3,1,2,2,2,3,.682298085399098,26
2,6,2,4,2,2,4,5,2,2,.972616740670146,26
2,6,2,4,3,2,2,5,3,3,.301474557397609,26
2,6,2,3,2,3,4,3,2,2,.301474557397609,26
2,6,2,5,5,5,2,2,2,5,.468557650787064,26
2,6,2,4,4,1,2,3,4,3,.682298085399098,26
2,6,2,3,5,2,5,2,5,5,.301474557397609,26
2,6,2,4,5,5,3,5,2,2,1.68632311207284,26
1,4,4,3,2,3,3,1,1,2,.789470148442839,26
1,4,4,3,5,5,4,2,1,1,.524546248505218,26
2,6,3,3,3,2,4,3,2,2,.520431908553716,26
2,6,3,3,3,2,4,2,3,4,.625538263195546,26
2,6,3,4,3,1,3,4,4,4,.319255122850494,26
2,6,3,4,3,3,3,2,3,4,.465234733755797,26
2,6,3,3,2,2,2,2,3,3,.576681297383437,26
2,6,3,3,2,3,3,1,5,2,.491166955336789,26
2,6,3,3,5,2,3,2,2,3,.301474557397609,26
2,6,3,4,3,2,3,3,4,3,.586896788495204,26
2,6,3,3,2,5,4,3,2,2,.777272534539637,26
2,6,3,4,3,1,2,2,4,3,.761883896378044,26
2,6,3,4,2,5,3,2,5,3,.338908206639252,26
2,6,3,4,2,2,2,3,3,4,.493506871838678,26
2,6,3,4,4,1,2,3,4,3,.301474557397609,26
2,6,3,4,4,1,5,1,4,3,3.00278655832762,26
2,6,3,4,5,2,5,2,5,3,2.88795422891756,26
1,6,3,4,3,3,5,5,3,3,1.52621760048177,26
1,6,2,2,2,3,4,4,1,2,.303001839521044,26
1,6,2,4,4,1,2,2,4,4,.323636044336873,26
1,6,2,4,3,2,3,3,3,3,3.00278655832762,26
1,6,2,3,3,2,3,4,1,1,.311517648093858,26
1,6,2,3,2,2,1,2,2,3,.303001839521044,26
2,4,4,3,3,3,4,3,2,2,.301474557397609,26
2,6,3,4,5,5,5,5,5,5,1.95426293909065,26
2,6,3,3,2,5,5,2,2,3,.576665427981551,26
2,6,3,2,5,5,5,5,5,3,3.00278655832762,26
2,6,3,4,3,2,2,2,3,3,.51550410811423,26
2,6,3,4,4,4,1,4,4,5,.51550410811423,26
2,6,3,4,4,1,2,1,4,3,.556238364474403,26
2,5,3,4,3,2,2,2,3,3,.445409365561772,26
2,5,3,4,4,1,1,2,3,3,.301474557397609,26
2,5,3,3,3,2,1,2,2,3,.301474557397609,26
2,5,3,5,5,5,5,5,5,5,.301474557397609,26
1,4,4,4,3,2,4,2,2,1,.303001839521044,26
1,4,4,1,3,2,4,3,1,1,.357907425929701,26
1,4,4,3,2,2,3,2,2,2,.308953412517991,26
1,4,4,5,2,3,4,3,1,2,.620713747750231,26
1,4,4,4,3,1,3,1,3,3,.308953412517991,26
1,4,4,3,5,5,5,5,5,5,2.04388118651136,26
1,4,4,4,4,1,3,1,4,2,1.27654239403385,26
1,4,4,2,1,3,4,3,1,2,.303001839521044,26
1,4,4,3,4,1,3,1,4,2,1.42869070413343,26
1,4,4,2,1,3,4,4,1,1,.51641803453708,26
1,4,4,3,2,3,3,2,2,2,.357907425929701,26
1,6,3,3,3,1,2,2,4,5,.303001839521044,26
1,6,3,4,2,2,4,1,3,3,.918786990548794,26
1,6,3,2,3,3,1,3,2,2,.715068049634725,26
1,6,3,2,2,3,3,3,2,2,.303001839521044,26
1,6,3,5,5,3,3,2,1,1,.715068049634725,26
2,6,3,4,3,1,3,3,4,3,.470968359887223,26
2,6,3,5,2,2,2,5,2,5,.301474557397609,26
2,6,3,4,2,2,2,5,5,2,.48487029801959,26
2,6,3,3,5,5,4,2,5,5,.319255122850494,26
2,6,3,3,3,5,5,5,3,3,.48487029801959,26
2,6,3,3,3,2,2,2,3,2,.517236347148932,26
2,6,3,4,4,1,2,1,3,4,.336450290253549,26
2,6,3,3,3,2,2,2,2,2,.542397109008202,26
2,6,3,3,3,2,5,2,2,3,.48487029801959,26
1,6,3,4,3,2,5,5,2,5,.303001839521044,26
1,6,3,4,4,1,3,2,4,3,1.63620639422838,26
1,6,3,2,1,2,2,2,1,2,2.19998558106865,26
2,6,3,5,5,5,5,5,5,5,.301474557397609,26
2,6,3,3,3,2,3,1,3,2,.301474557397609,26
2,6,3,4,4,1,4,1,4,3,3.00278655832762,26
2,6,3,3,5,5,5,2,5,5,.782649743142405,26
2,6,3,4,4,1,2,2,4,4,1.92208273014857,26
1,6,3,4,4,2,3,2,3,3,.702962839834657,26
1,6,3,2,1,3,3,3,1,2,.303001839521044,26
1,6,3,4,3,1,2,1,4,2,.786364959090789,26
1,6,3,4,3,1,3,1,3,2,.784507076984352,26
1,6,3,4,3,1,2,3,4,4,.749886996466068,26
1,6,3,3,5,5,5,2,3,2,1.11735382876398,26
1,6,3,5,4,5,2,5,5,3,3.00278655832762,26
2,6,3,4,4,1,1,3,4,4,.649084351021569,26
2,6,3,3,3,3,5,2,2,2,.301474557397609,26
2,6,3,4,4,1,1,4,4,3,.301474557397609,26
2,6,3,4,4,2,3,4,4,3,.301474557397609,26
1,6,4,4,4,1,1,2,2,3,.774844597655128,26
2,6,3,4,4,2,3,2,3,3,.94612873618837,26
2,6,3,4,4,1,2,1,3,4,.547647387996036,26
2,6,3,4,4,1,2,3,3,3,.531945539197771,26
1,6,4,4,5,5,5,5,4,3,.303001839521044,26
1,6,4,2,3,2,2,3,3,2,.565441772064281,26
2,6,3,3,3,2,2,2,2,4,.301474557397609,26
2,6,3,5,5,5,5,5,2,2,.973306251340984,26
2,6,3,4,5,5,5,2,2,4,2.75044226001356,26
2,6,3,4,3,1,5,5,4,5,.723881977086865,26
2,6,3,4,3,1,5,2,4,5,.32914116963551,26
1,6,4,3,2,3,3,3,2,2,.303001839521044,26
2,6,3,5,5,5,3,1,5,3,.319255122850494,26
2,6,3,3,2,2,3,4,2,2,.319255122850494,26
2,6,3,3,3,1,2,1,2,2,.301474557397609,26
2,6,3,3,4,2,4,2,5,3,1.96608769860926,26
2,6,3,4,4,2,3,1,3,3,.319255122850494,26
2,6,3,3,4,3,3,3,4,3,.697775112404456,26
1,6,3,4,4,1,2,2,4,3,.303001839521044,26
1,6,3,4,4,1,3,4,4,4,.509431832014702,26
2,5,4,3,3,2,2,2,2,3,.319255122850494,26
1,4,3,3,2,2,1,2,2,3,.531194717250814,26
1,4,3,4,2,1,3,2,2,1,1.33633110983399,26
1,6,4,3,4,2,3,5,4,3,.303001839521044,26
2,4,4,3,3,5,5,2,2,2,.464272259816827,26
2,6,3,4,4,5,1,1,2,4,.301474557397609,26
2,6,3,4,5,2,3,2,2,2,.301474557397609,26
2,6,3,2,2,2,1,2,2,2,1.2272944350208,26
2,6,3,4,3,1,2,1,2,3,.301474557397609,26
2,6,3,3,5,5,5,2,5,2,1.98871404106729,26
2,6,3,3,3,2,3,3,3,3,1.98871404106729,26
2,6,3,4,4,2,3,2,4,4,.874142777560415,26
2,6,4,4,5,5,5,1,4,5,1.3031860481767,26
2,6,4,2,2,2,3,2,2,2,.301474557397609,26
2,6,4,3,3,2,3,3,3,3,.301474557397609,26
2,6,3,4,4,1,5,2,2,3,.643332992394401,26
2,6,3,3,3,3,3,3,3,3,.428033822702159,26
2,6,3,2,2,4,4,3,1,2,2.18177872316734,26
2,6,3,4,3,5,3,3,3,3,.428033822702159,26
2,6,3,4,4,1,3,1,3,3,.694955339925445,26
2,6,3,4,5,5,4,1,5,4,.315988546016882,26
2,6,3,4,4,1,5,2,3,4,.56065172220664,26
2,6,3,3,2,2,2,2,3,3,2.13023702580936,26
1,6,4,3,3,2,2,2,3,2,.396100264767489,26
2,6,3,4,4,1,2,2,3,3,.301474557397609,26
2,6,3,4,4,1,3,1,2,2,.301474557397609,26
2,6,3,4,2,3,3,4,2,2,.760723057487505,26
2,6,3,3,3,2,2,2,3,2,.565776403995066,26
1,4,3,2,2,2,3,2,2,2,.303001839521044,26
1,4,3,4,3,1,3,2,3,3,.999889988210785,26
1,6,3,4,4,2,5,5,4,4,2.32442422724454,26
1,6,3,3,2,2,2,1,2,2,3.00278655832762,26
1,6,3,3,2,4,3,4,2,2,.800778542687149,26
1,6,3,2,2,3,3,3,2,2,.824415743625296,26
1,6,3,2,2,2,5,2,2,2,.303001839521044,26
1,6,3,4,2,3,2,2,3,3,1.51198424132329,26
2,6,3,3,3,2,2,3,2,2,.301474557397609,26
2,6,3,3,4,1,1,2,3,3,.301474557397609,26
1,6,3,4,5,2,5,3,4,5,.592158342316983,26
1,6,3,4,3,1,1,3,4,3,.303001839521044,26
1,6,3,4,3,3,3,2,3,3,.303001839521044,26
2,6,3,4,3,1,2,2,3,3,.301474557397609,26
2,6,3,4,4,1,1,1,4,2,1.83661621549321,26
2,6,3,4,4,1,2,1,3,3,3.00278655832762,26
2,6,3,4,5,5,2,4,3,4,.432868069530134,26
2,6,3,4,4,1,3,1,4,4,1.55435211035034,26
2,6,3,4,3,5,2,2,3,5,.670950907472917,26
2,6,3,3,3,1,4,1,2,2,.410013863699665,26
1,5,4,3,2,2,3,2,3,2,.303001839521044,26
1,6,4,4,3,1,2,2,4,4,2.02381697969602,26
1,6,4,4,4,2,3,3,3,4,3.00278655832762,26
2,6,3,4,4,1,2,1,2,2,1.44473903112655,26
2,6,3,5,5,5,2,2,5,2,.442882287040662,26
2,6,3,3,3,3,3,1,2,4,.301474557397609,26
2,6,3,5,5,5,3,2,5,2,.995510089798275,26
1,6,4,4,4,1,2,3,3,3,.32087248202718,26
2,6,4,2,2,3,3,3,2,2,2.93501333277334,26
1,6,3,4,3,1,4,2,4,3,.599189030717997,26
2,6,3,4,4,1,2,2,3,3,2.69225414080909,26
2,6,2,3,4,2,2,2,2,4,2.76696091051803,26
2,6,2,4,3,1,2,3,4,3,.301474557397609,26
2,6,2,3,2,5,5,2,2,3,.301474557397609,26
2,6,2,3,4,3,5,5,4,4,.729881167898137,26
2,6,2,4,3,1,1,2,4,4,3.00278655832762,26
2,4,4,5,2,3,4,3,2,2,1.25058067149589,26
2,4,4,2,1,3,4,3,2,3,.452037946726683,26
2,4,4,1,3,1,4,2,2,1,1.62302558185654,26
2,4,4,4,3,2,2,2,4,2,.497108719018834,26
2,4,4,3,2,2,4,1,2,1,.301474557397609,26
2,4,4,2,2,3,3,2,2,3,.301474557397609,26
2,6,3,4,5,2,5,3,4,4,2.09165523246402,26
2,6,3,3,3,2,2,2,3,5,2.33981696912382,26
2,6,3,3,3,2,1,2,4,3,.301474557397609,26
1,6,4,3,3,5,4,2,2,1,.303001839521044,26
1,6,4,3,3,3,3,3,2,2,.820787972680866,26
2,6,3,2,2,2,3,3,2,2,.301474557397609,26
2,6,3,3,2,3,3,3,2,2,2.37285790620029,26
2,6,3,3,3,2,2,2,3,3,.301474557397609,26
2,6,3,4,4,1,2,2,1,3,.520751947412646,26
2,6,3,4,5,5,3,5,2,4,.403017744370341,26
2,6,3,4,4,1,2,1,4,4,.301474557397609,26
2,6,3,4,4,1,2,2,3,3,1.43547449834641,26
2,6,3,1,2,1,2,1,1,2,1.9257208276741,26
2,6,3,3,2,1,1,2,2,4,3.00278655832762,26
2,6,3,2,2,3,3,3,2,2,.301474557397609,26
1,4,4,2,2,3,3,3,2,2,1.18945703960254,26
1,4,4,4,3,2,4,3,1,1,.303001839521044,26
1,4,4,4,3,1,4,1,3,2,.303001839521044,26
1,6,4,4,4,1,5,2,4,4,.303001839521044,26
1,6,4,3,3,2,3,1,4,1,3.00278655832762,26
1,6,4,2,1,3,3,2,2,3,.693975399219642,26
1,6,4,3,2,3,3,3,4,4,.830525790781188,26
1,6,4,3,2,5,5,5,2,2,1.15754691062499,26
1,6,4,3,3,3,2,2,3,3,.690673831816499,26
1,6,4,4,3,3,4,2,5,4,.571902935881805,26
1,5,4,3,2,4,3,2,3,2,.669156372122238,26
1,5,4,3,3,2,3,4,2,3,.669156372122238,26
1,5,4,3,2,3,3,3,2,2,.32087248202718,26
2,6,3,3,3,2,3,3,3,2,1.69048155750166,26
2,6,3,4,3,2,2,2,3,3,.475688909889258,26
2,6,3,4,3,1,1,3,3,3,.319255122850494,26
2,4,3,3,5,2,5,1,5,3,.714817817376828,26
2,4,3,4,4,1,1,1,4,4,.714817817376828,26
2,4,3,4,4,2,5,2,3,5,.41081834390227,26
2,4,3,4,2,1,4,1,3,5,.464972470439308,26
2,6,4,4,3,3,5,2,3,5,.808881510348421,26
2,6,4,3,3,3,3,2,2,2,.301474557397609,26
2,6,4,3,2,2,2,2,3,3,.440335994241801,26
1,6,4,3,4,2,3,2,3,3,.32087248202718,26
2,6,4,5,2,3,5,2,2,5,.849633282317773,26
1,6,4,2,2,4,5,2,2,2,2.8671077914148,26
1,6,4,4,2,3,4,3,1,1,.303001839521044,26
1,6,2,4,4,1,3,4,4,4,.402510219544133,26
1,6,4,1,4,1,3,2,3,3,.679646369020961,26
1,6,4,2,2,3,3,2,1,2,3.00278655832762,26
1,6,3,3,1,2,1,2,2,5,.303001839521044,26
1,6,4,3,2,5,3,5,2,2,.303001839521044,26
1,6,4,3,2,3,4,2,1,1,.303001839521044,26
1,6,4,4,4,1,3,2,3,2,.303001839521044,26
2,6,4,3,3,1,2,1,3,1,.827146039687169,26
2,6,3,4,3,1,5,1,2,5,.721638624281567,26
2,6,3,4,4,2,3,2,4,5,1.55765978866644,26
1,6,3,4,4,3,4,2,1,2,.689925169569196,26
1,6,3,4,2,2,2,1,3,2,3.00278655832762,26
1,6,3,4,3,1,2,1,4,4,.303001839521044,26
1,6,3,4,4,1,3,2,4,2,.557542753723094,26
1,6,3,4,3,2,5,3,3,5,.513121533023807,26
1,6,3,4,3,5,5,3,5,2,.303001839521044,26
1,6,3,2,3,2,3,1,2,1,.32087248202718,26
1,6,3,3,2,1,3,2,2,2,.513121533023807,26
1,6,3,3,3,2,4,2,3,2,.327058763551994,26
1,6,3,4,2,1,3,1,3,3,.886481042714966,26
1,6,3,4,3,1,3,1,3,3,3.00278655832762,26
1,6,3,3,3,3,3,2,3,3,.960979256255783,26
1,6,3,4,4,1,2,2,3,3,.303001839521044,26
1,6,3,3,3,5,5,2,2,5,3.00278655832762,26
1,6,3,4,4,2,2,1,3,4,1.30789206439909,26
1,6,4,2,1,4,4,3,2,1,.303001839521044,26
1,6,2,3,3,2,3,2,2,2,.871698072374349,26
1,6,2,3,2,2,3,2,2,3,.344595990746305,26
1,6,2,4,4,3,3,2,2,5,.529759006483441,26
2,6,4,2,2,2,2,2,2,2,.888963933201068,26
2,5,4,3,2,3,3,2,2,2,.301474557397609,26
2,5,4,2,2,5,3,1,2,2,1.58181145651051,26
1,6,4,4,4,1,2,1,4,3,.82038459336137,26
1,6,4,4,4,1,2,4,4,3,.303001839521044,26
1,6,4,3,2,3,2,3,3,2,.588615940219886,26
1,6,4,3,3,2,2,3,3,3,1.80019333201539,26
1,6,4,4,3,1,1,1,3,2,.77098706480537,26
1,6,4,3,2,3,2,2,2,3,.621989933523708,26
2,6,4,4,3,2,4,2,3,3,.301474557397609,26
2,4,3,2,2,3,4,2,2,3,3.00278655832762,26
2,4,3,4,4,1,1,4,2,3,.301474557397609,26
2,4,3,2,2,2,2,1,5,3,1.15115458422451,26
2,6,4,4,2,1,2,1,3,4,.998637718011797,26
1,6,4,3,3,2,1,3,3,3,.783020951508204,26
1,6,4,3,2,2,5,1,2,2,.84395011236978,26
1,6,4,3,2,2,3,2,2,3,.303001839521044,26
1,6,4,2,4,2,5,1,2,1,.303001839521044,26
2,6,4,3,2,4,4,3,2,5,.991404227373096,26
2,6,4,4,4,5,2,3,4,4,.301474557397609,26
2,6,4,5,5,5,5,2,5,2,.301474557397609,26
2,6,4,5,2,3,4,5,1,5,.301474557397609,26
1,6,2,4,3,2,2,3,3,5,.696764929817509,26
1,6,2,3,3,1,2,3,2,2,.303001839521044,26
1,6,2,3,3,2,2,2,3,3,.696764929817509,26
2,6,4,5,2,5,4,3,2,2,.301474557397609,26
2,6,3,4,4,1,2,3,2,2,.547851667344278,26
2,6,3,4,5,5,4,5,5,3,1.59025201179606,26
1,6,4,3,2,3,4,2,2,2,.355682988968608,26
1,6,4,4,3,2,2,2,3,3,1.7244063069745,26
1,6,4,4,3,1,5,2,3,3,.303001839521044,26
1,6,4,3,3,2,1,1,2,3,.327385017009687,26
2,6,4,4,5,1,4,1,2,3,1.6333121803033,26
1,6,4,2,2,4,4,4,1,2,.303001839521044,26
1,6,4,4,3,2,1,2,3,2,.303001839521044,26
1,6,4,4,3,1,3,3,3,3,.303001839521044,26
1,6,4,3,3,3,5,2,3,3,1.10442406586881,26
1,6,4,3,2,5,4,2,2,2,.452051222037091,26
2,4,4,4,3,2,3,2,4,2,.537323495572401,26
2,4,4,3,2,3,3,4,2,2,.301474557397609,26
2,6,4,5,2,4,3,3,1,1,2.44280897723784,26
1,6,4,2,5,4,4,1,2,2,.40625400261598,26
2,6,4,4,5,3,5,5,4,5,.301474557397609,26
2,6,4,4,3,1,2,1,2,3,.819196375472483,26
2,6,4,3,2,1,2,3,2,2,.301474557397609,26
2,6,4,3,2,3,4,2,1,3,.319255122850494,26
1,6,4,4,4,1,2,3,3,4,.32087248202718,26
2,6,4,3,3,2,5,2,2,3,.497102880059352,26
1,6,4,3,3,2,3,2,3,3,.32087248202718,26
1,6,4,4,4,1,2,3,4,4,.303001839521044,26
1,6,4,2,2,3,3,2,2,5,.563550263890294,26
1,6,4,2,2,3,5,5,1,2,.303001839521044,26
1,6,4,4,3,2,4,4,3,5,.303001839521044,26
1,6,4,4,3,2,3,1,3,3,.46879712263686,26
1,6,4,2,2,3,3,3,2,2,.917862877344439,26
1,6,4,4,3,2,4,2,3,2,1.25400309288254,26
1,6,4,3,3,2,2,2,3,2,.303001839521044,26
1,6,4,2,3,5,4,2,2,3,.46879712263686,26
1,6,4,4,5,1,2,2,3,3,.891546410885355,26
1,6,4,2,2,3,3,3,1,1,.917862877344439,26
2,6,4,2,2,4,3,2,1,2,.301474557397609,26
2,6,4,4,3,2,2,1,3,2,.432866232558034,26
2,6,2,3,3,2,5,2,5,5,.425600943545832,26
2,6,2,3,4,1,1,3,4,3,.301474557397609,26
2,6,2,4,2,2,3,3,3,3,.301474557397609,26
2,6,2,3,3,2,3,2,2,2,.301474557397609,26
2,6,4,4,2,5,4,2,2,3,2.25531578564517,26
2,6,4,3,3,1,2,1,2,2,.945177122738108,26
2,6,4,3,3,2,3,2,5,3,.85636142617391,26
2,6,3,3,3,5,3,2,2,3,.510349746162281,26
2,6,4,3,3,1,1,1,2,2,.314795727155057,26
2,6,4,4,4,1,2,2,5,4,.374570835830145,26
2,6,4,4,4,2,1,2,4,4,.374570835830145,26
1,6,4,3,2,3,2,2,3,3,1.72939291922106,26
1,4,4,4,3,1,3,1,2,2,.303001839521044,26
1,4,4,3,2,3,3,2,2,2,.303001839521044,26
2,6,3,4,3,2,2,3,3,3,.901799025056658,26
2,6,3,4,4,1,4,2,4,4,1.70272533795785,26
2,6,3,4,4,4,5,4,4,3,.332828276250995,26
2,6,3,4,3,5,3,1,4,4,.325410222395692,26
2,6,3,4,4,5,5,5,4,3,1.70272533795785,26
2,6,3,5,5,5,2,5,2,5,.301474557397609,26
2,6,3,4,5,2,4,2,2,3,.603914534717366,26
2,6,3,4,3,1,2,1,5,3,.50244151700763,26
2,6,3,4,4,2,2,2,3,5,.301474557397609,26
2,6,3,5,1,5,5,3,1,2,.308448465650101,26
2,6,3,3,2,3,4,1,2,4,.301474557397609,26
2,6,3,2,3,2,2,2,2,2,1.75642426235394,26
2,6,3,4,4,5,5,2,5,5,.50244151700763,26
2,6,3,4,4,1,5,4,4,3,3.00278655832762,26
2,6,3,4,2,1,2,2,3,2,.301474557397609,26
2,6,3,4,3,1,3,2,3,3,.479134218447807,26
2,6,3,2,4,4,3,2,2,2,.301474557397609,26
2,6,3,2,2,3,3,3,2,1,.319255122850494,26
2,6,3,5,5,5,2,5,5,5,.603914534717366,26
2,6,3,4,4,1,2,2,4,4,.301474557397609,26
2,6,4,3,4,1,2,2,3,3,.321871990031777,26
2,6,4,3,5,5,5,3,3,5,1.29848467304752,26
2,6,2,4,4,1,1,1,4,4,2.40658098174001,26
2,6,2,3,2,2,3,2,1,2,.369138804357557,26
2,6,2,4,4,1,3,1,2,4,.481682088421912,26
1,6,3,4,3,1,1,5,4,3,.32087248202718,26
1,6,3,4,4,1,1,5,3,3,.958195007262035,26
1,6,3,2,2,5,5,4,2,1,.738040160603608,26
1,6,3,5,5,5,5,2,5,5,1.05701910754465,26
2,6,4,3,3,1,4,1,3,4,.325024526439466,26
2,6,4,3,2,3,3,2,2,4,.415663391064038,26
2,6,4,3,4,1,3,5,4,4,.301474557397609,26
2,6,4,3,3,2,4,3,4,3,.325196191707446,26
2,6,4,5,1,3,5,2,2,2,1.67940326123402,26
2,6,4,4,4,3,2,2,3,1,.301474557397609,26
1,6,4,4,4,2,2,3,4,3,.75113468789742,26
2,6,2,3,3,1,2,3,2,1,.301474557397609,26
2,6,2,2,2,3,3,3,2,2,.301474557397609,26
2,6,2,4,3,1,2,2,3,3,.609901605214472,26
2,6,4,3,2,5,3,2,2,2,.535357608341009,26
2,6,4,2,2,5,2,2,5,3,.301474557397609,26
2,6,4,3,3,2,3,2,2,2,.520008125437546,26
1,4,4,4,4,1,2,1,4,2,.780425838732889,26
2,6,4,4,3,1,5,3,3,1,1.72349629200863,26
1,6,4,4,3,1,1,2,4,3,.465377394283138,26
2,6,4,3,3,2,3,2,2,3,.301474557397609,26
2,6,4,3,5,5,2,3,2,2,.607833392509681,26
2,6,4,3,2,2,4,1,2,2,.301474557397609,26
2,6,4,3,3,2,3,1,2,2,.319255122850494,26
2,6,4,4,3,2,2,1,3,3,.319255122850494,26
2,4,4,2,2,3,4,4,2,2,.301474557397609,26
2,4,4,2,2,2,2,2,2,2,.451534489947799,26
2,4,4,3,4,4,3,4,4,4,1.1359291922238,26
2,4,4,3,2,3,4,2,3,3,.657509524101336,26
1,6,4,4,3,1,2,2,3,3,.498292016033194,26
1,6,4,3,5,5,4,3,2,2,.484005257683508,26
1,6,4,3,3,3,4,4,2,2,.303001839521044,26
1,6,4,3,2,3,3,3,2,2,.669985922498262,26
1,6,4,2,2,3,4,5,1,1,.303001839521044,26
1,6,4,4,4,1,3,5,4,4,1.88901233656639,26
1,6,4,3,3,2,5,2,4,4,1.18249222330128,26
1,6,4,4,4,2,2,2,2,3,.303001839521044,26
1,6,4,3,3,2,3,3,2,4,.498292016033194,26
1,6,4,2,2,3,3,3,2,2,2.53989956130608,26
1,6,4,4,2,3,4,2,1,1,.484005257683508,26
1,6,4,4,3,2,5,5,2,2,2.3830019414255,26
2,6,3,3,2,2,4,3,3,4,.480476043805749,26
2,6,3,3,2,2,2,2,2,2,.301474557397609,26
2,6,3,5,4,5,3,3,2,3,.301474557397609,26
2,6,3,2,2,5,5,2,2,5,.646031192733511,26
2,6,3,2,5,5,5,2,3,5,.632413286694758,26
2,6,3,2,2,5,3,2,2,2,.301474557397609,26
2,6,3,3,3,3,3,5,3,3,.480476043805749,26
2,6,3,3,2,3,4,2,2,3,.301474557397609,26
2,6,3,3,3,1,5,2,3,3,1.94305931924346,26
1,6,4,4,2,2,5,2,3,5,.546128853856865,26
1,6,4,2,5,5,2,2,2,2,2.57987656774503,26
1,6,4,5,2,5,5,5,2,2,.50613493369691,26
2,4,4,3,2,2,3,2,2,2,.451906444536826,26
2,6,4,2,2,3,4,3,1,2,.301474557397609,26
2,6,4,2,2,5,3,2,2,2,2.03384590839167,26
2,4,4,3,4,1,4,2,2,3,.683132791885356,26
2,4,4,4,5,1,1,1,5,5,1.11788553319681,26
1,6,3,3,3,2,3,3,3,2,.303001839521044,26
1,6,3,2,2,2,2,2,2,2,.369656956558754,26
1,6,3,3,3,2,2,3,3,3,.466079271657996,26
2,6,4,4,4,1,1,1,3,4,.301474557397609,26
2,6,4,5,2,5,3,3,1,2,.301474557397609,26
2,6,4,4,3,1,3,1,2,2,.301474557397609,26
2,6,4,5,5,5,3,5,2,3,.844749307138339,26
2,6,4,3,5,5,5,4,5,2,.301474557397609,26
2,6,4,3,5,5,3,2,5,3,.487920658821567,26
2,6,4,4,4,1,1,1,3,3,.301474557397609,26
2,6,4,3,3,1,2,1,2,2,.301474557397609,26
2,6,4,3,2,2,2,2,2,2,.42366596101605,26
2,6,4,4,4,1,3,2,3,3,.436171637576244,26
2,6,4,2,2,5,3,2,2,3,.882822558175456,26
2,6,4,4,3,2,3,1,3,3,.301474557397609,26
2,6,4,2,2,3,3,3,2,2,.569646353120661,26
2,6,4,2,2,3,2,5,2,1,3.00278655832762,26
2,6,4,3,2,3,4,3,1,2,.473931262399171,26
2,6,4,3,3,2,5,5,2,3,2.70582989218613,26
2,6,4,2,3,4,3,4,1,1,.882822558175456,26
2,6,4,3,2,5,5,1,2,5,.319255122850494,26
1,6,3,4,3,2,3,3,4,4,2.17538701433205,26
1,6,3,3,5,1,1,1,3,4,.314988533780363,26
1,6,3,3,2,5,5,2,2,3,.32087248202718,26
1,6,3,4,5,5,4,2,3,5,.619500431601871,26
1,6,3,3,5,5,3,3,2,2,.303001839521044,26
1,6,3,3,1,5,5,2,1,5,.707381777979659,26
1,6,3,3,3,2,1,1,3,2,.303001839521044,26
2,6,3,4,4,5,5,2,3,3,.301474557397609,26
2,6,3,4,2,2,5,1,3,2,.373574660533186,26
2,6,3,4,3,2,4,1,3,3,.341478376240162,26
2,6,3,3,5,2,5,2,3,2,1.89800955314821,26
2,6,3,3,3,3,1,4,3,3,.423873598331162,26
2,6,3,3,3,1,3,3,4,2,1.15723693983672,26
2,6,3,4,5,2,3,2,3,3,.326537818866534,26
2,6,3,3,2,2,2,2,2,2,.301474557397609,26
2,6,3,4,5,5,5,1,2,5,.471213428803919,26
2,6,3,4,4,1,3,1,4,4,.935529310373923,26
2,6,3,5,2,5,4,5,2,2,.319255122850494,26
2,6,3,4,3,1,3,4,3,2,.640814516991812,26
2,6,3,4,3,2,5,2,3,3,.449129045364536,26
2,6,3,3,3,2,2,2,2,3,.328949241145532,26
2,6,3,4,3,2,2,1,2,4,.301474557397609,26
2,6,3,3,2,2,2,2,3,3,.301474557397609,26
2,6,3,2,5,2,3,2,2,2,.539835083841727,26
2,6,3,4,5,1,5,2,3,5,.857030449167543,26
2,6,3,3,2,3,3,2,2,3,.456378384507964,26
2,6,3,4,5,5,2,1,3,2,.331687693495886,26
2,6,3,4,3,5,5,2,2,3,.990061320387772,26
2,6,3,2,5,5,3,3,3,3,.61976292546504,26
2,6,3,3,3,5,2,5,3,3,.301474557397609,26
2,6,3,3,5,2,2,1,3,2,.301474557397609,26
1,6,4,4,3,5,2,4,3,4,.475152487606171,26
1,6,4,3,5,5,3,3,5,2,1.31445181741787,26
1,6,4,4,4,1,4,1,4,3,.303001839521044,26
1,6,4,2,3,2,2,1,3,3,1.68857524445181,26
1,6,4,3,3,2,3,2,3,2,.41444566933041,26
1,6,4,3,3,1,4,2,3,3,.303001839521044,26
1,6,4,5,5,3,3,3,2,2,.716710361721599,26
1,6,4,4,2,1,3,1,2,2,.554183793393357,26
1,6,4,2,2,3,3,3,1,1,.716710361721599,26
1,6,4,2,2,5,5,2,2,2,.303001839521044,26
1,6,4,4,3,1,3,1,3,3,.303001839521044,26
